scheme,species_config_name,kept_species,num_species_kept,hidden_size,hidden_size_str,seed,input_size,output_size,x_train_shape,y_train_shape,x_test_shape,y_test_shape,activation,learning_rate,batch_size,max_epochs,patience,val_split,reused_saved_weights,saved_weights_path,model_info_path,loss_history_path,clean_metrics_path,model_file_exists,model_info_exists,loss_history_exists,clean_metrics_exists,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,current_run_training_time_s,cached_training_time_s,test_mse_scaled,test_rmse_scaled
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",32,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30\clean_metrics.json",True,True,True,True,5000,4994,0.0001881529299943294,0.00016775317024439573,0.00013032560818828642,218.6088888645172,218.6088888645172,0.00015351911033888665,0.012390282899873055
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",33,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30\clean_metrics.json",True,True,True,True,3582,3482,0.000187915422138758,0.00018015278648817913,0.00010474129623617046,174.41867017745972,174.41867017745972,0.00013829954840832714,0.011760082840198327
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",34,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30\clean_metrics.json",True,True,True,True,5000,4995,0.00010591588928946294,8.390825416427106e-05,6.76026803557761e-05,214.60423231124878,214.60423231124878,8.045588629419361e-05,0.008969720524865511
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",35,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30\clean_metrics.json",True,True,True,True,5000,4985,0.00012667623316196518,0.00020629088627174496,9.796543483389541e-05,211.94526648521423,211.94526648521423,0.00011052880737783136,0.010513268158752129
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",36,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30\clean_metrics.json",True,True,True,True,5000,4994,0.00019173343850222105,0.0001148735752212815,0.0001114493134082295,212.3641335964203,212.3641335964203,0.0001296326878448976,0.011385635153336751
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",37,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30\clean_metrics.json",True,True,True,True,5000,4955,0.00011618794294513969,8.472539673675783e-05,8.172341913450509e-05,212.26929998397827,212.26929998397827,9.637678233372249e-05,0.009817167734826705
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",38,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30\clean_metrics.json",True,True,True,True,5000,4998,6.517626846390258e-05,4.1504941327730195e-05,4.1334270936204123e-05,212.26416063308716,212.26416063308716,4.6647743085532765e-05,0.006829915305882846
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",39,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30\clean_metrics.json",True,True,True,True,5000,4971,0.00012299263151362537,0.0001110249781049788,8.086167013971135e-05,217.62373161315918,217.62373161315918,9.974809604275548e-05,0.00998739686018111
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",40,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30\clean_metrics.json",True,True,True,True,3413,3313,0.00014246699707453242,0.00013161824055714532,0.00011292557086562737,145.42348432540894,145.42348432540894,0.0001247079928396825,0.01116727329475206
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",41,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30\clean_metrics.json",True,True,True,True,5000,4982,0.00011928887803353265,0.00013532881683204324,7.262071070726961e-05,213.05103611946106,213.05103611946106,8.990480658027581e-05,0.009481814519398479
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",42,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30\clean_metrics.json",True,True,True,True,5000,4958,8.036900413571857e-05,6.189763866132125e-05,5.177783197723329e-05,212.50668334960938,212.50668334960938,6.69067786757734e-05,0.008179656391057841
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",43,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30\clean_metrics.json",True,True,True,True,5000,4999,0.0001458529953379184,9.578368801157921e-05,7.681911913095973e-05,212.46528029441833,212.46528029441833,0.00010229580665841157,0.010114138947948638
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",44,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30\clean_metrics.json",True,True,True,True,4755,4655,0.00017309652883947517,0.00015298043756047263,0.00012140328501118347,201.8881766796112,201.8881766796112,0.00011948032705282626,0.010930705697841573
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",45,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30\clean_metrics.json",True,True,True,True,5000,4982,7.417648793004143e-05,6.728038744768127e-05,5.445706919999793e-05,212.51047205924988,212.51047205924988,6.876066177113301e-05,0.008292204879954005
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",46,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30\clean_metrics.json",True,True,True,True,5000,4977,9.562173948830201e-05,0.0001590516947908327,8.731141919270158e-05,213.1807496547699,213.1807496547699,8.640105527763471e-05,0.009295216795623151
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",47,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30\clean_metrics.json",True,True,True,True,3602,3502,0.00018700322365879806,0.00011409216720494442,0.00010716747550759464,152.61366486549377,152.61366486549377,0.0001218280360121149,0.011037573828161463
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",48,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30\clean_metrics.json",True,True,True,True,5000,4932,9.992884599745998e-05,7.003504942986183e-05,6.779021423426456e-05,211.27502465248108,211.27502465248108,8.24320353494697e-05,0.009079208960557616
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",49,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30\clean_metrics.json",True,True,True,True,5000,4991,0.00017133799119619652,0.00016981679975287988,0.0001471084402874112,213.45435619354248,213.45435619354248,0.00013124873202506734,0.01145638389829301
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",50,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30\clean_metrics.json",True,True,True,True,3395,3295,0.00023600947299403036,0.0001879718154668808,0.00016941080102697014,144.63135194778442,144.63135194778442,0.00018465527505238778,0.013588792258783993
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30","30, 30",51,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30\clean_metrics.json",True,True,True,True,5000,4990,0.0001410397421568632,0.00010243358032312244,9.330255852546543e-05,213.24284672737122,213.24284672737122,0.00012320972408187933,0.011099987571248868
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",32,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\50, 50\clean_metrics.json",True,True,True,True,5000,4982,4.712574765209057e-05,5.768281756900251e-05,2.8012361799483187e-05,279.3399078845978,279.3399078845978,3.2663710574265534e-05,0.005715217456428542
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",33,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\50, 50\clean_metrics.json",True,True,True,True,3733,3633,0.00013417684149721431,0.00010658131068339572,8.186040853615851e-05,207.8544454574585,207.8544454574585,0.0001085575201216038,0.010419094016353044
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",34,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\50, 50\clean_metrics.json",True,True,True,True,5000,4989,6.488298129018707e-05,5.856714109540917e-05,5.021273624151945e-05,278.1655023097992,278.1655023097992,5.9683955269251855e-05,0.0077255391571884385
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",35,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\50, 50\clean_metrics.json",True,True,True,True,5000,4960,0.00010455289941294015,0.00018590747262351215,5.7156171533279124e-05,277.56139159202576,277.56139159202576,6.797826093285793e-05,0.008244893021310703
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",36,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\50, 50\clean_metrics.json",True,True,True,True,3444,3344,0.00015910263124775762,0.00016608709876891225,0.00013416137982858345,192.30986523628235,192.30986523628235,0.00015374452338104896,0.012399375927079917
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",37,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\50, 50\clean_metrics.json",True,True,True,True,5000,5000,8.048760296434113e-05,5.334807494364213e-05,5.334807494364213e-05,280.3619246482849,280.3619246482849,6.178643937022684e-05,0.007860435062401243
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",38,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\50, 50\clean_metrics.json",True,True,True,True,5000,4987,6.98227731401049e-05,5.12351882935036e-05,4.129114502575248e-05,278.54356932640076,278.54356932640076,4.491930294007185e-05,0.006702186429820634
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",39,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\50, 50\clean_metrics.json",True,True,True,True,5000,4967,7.344501088179338e-05,8.60028387978673e-05,4.686940621468238e-05,277.76403284072876,277.76403284072876,6.117725139518508e-05,0.007821588802486684
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",40,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\50, 50\clean_metrics.json",True,True,True,True,4751,4651,0.0001473516443608484,8.616467821411788e-05,7.22111236245837e-05,264.3861200809479,264.3861200809479,8.72731777877848e-05,0.00934201144228505
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",41,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\50, 50\clean_metrics.json",True,True,True,True,5000,4995,0.00011019737755608124,0.00010774106980534271,6.669320224318653e-05,278.64806032180786,278.64806032180786,8.32747841634629e-05,0.009125501858169932
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",42,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\50, 50\clean_metrics.json",True,True,True,True,5000,4982,0.00010861641049915407,6.793185093556531e-05,6.160818680655212e-05,278.62382197380066,278.62382197380066,8.435626853278366e-05,0.009184566866912323
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",43,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\50, 50\clean_metrics.json",True,True,True,True,5000,4999,9.865935893483563e-05,5.917834278079681e-05,4.881667613517493e-05,290.2464110851288,290.2464110851288,6.43190246671832e-05,0.008019914255600443
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",44,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\50, 50\clean_metrics.json",True,True,True,True,3395,3295,0.00015732545240704592,0.0002480845007812604,0.0001301711337873712,193.17019987106323,193.17019987106323,0.00012898743289490848,0.011357263442172524
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",45,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\50, 50\clean_metrics.json",True,True,True,True,5000,4981,4.906263939725856e-05,4.6993286377983165e-05,3.106445030425675e-05,278.23609805107117,278.23609805107117,3.613711451369906e-05,0.006011415350289735
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",46,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\50, 50\clean_metrics.json",True,True,True,True,5000,4994,0.00011086104858097517,0.0003778553078882396,7.141394453356043e-05,277.36098313331604,277.36098313331604,7.736756752504625e-05,0.008795883555677977
